latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
51.4833,6.7086,309.4,2.3,1.5,2021-09-06,1123,Terra,MODIS,0,6.03,292.2,21.3,D,2
51.4825,6.7209,314.5,1.1,1,2021-09-07,1028,Terra,MODIS,0,6.03,288.8,10.3,D,2
52.1556,10.4131,321.3,1,1,2021-09-07,1028,Terra,MODIS,81,6.03,289.4,15.7,D,2
53.1349,8.6764,306.4,1,1,2021-09-07,1028,Terra,MODIS,48,6.03,283.8,6.3,D,2
53.1329,8.6915,305.4,1,1,2021-09-07,1028,Terra,MODIS,40,6.03,285,5.6,D,2
52.1578,10.3988,320.3,1,1,2021-09-07,1028,Terra,MODIS,80,6.03,283.9,14.9,D,2
51.2416,11.977,309.1,1.1,1,2021-09-07,1028,Terra,MODIS,66,6.03,291.2,6.1,D,0
51.4844,6.7053,313.2,1.1,1,2021-09-07,1028,Terra,MODIS,0,6.03,288.7,9.6,D,2
51.363,6.7104,316.1,1.1,1,2021-09-07,1029,Terra,MODIS,62,6.03,285.8,12.7,D,2
49.1648,10.8368,304.2,1.1,1,2021-09-07,1029,Terra,MODIS,54,6.03,275.9,5.7,D,0
49.3514,6.7413,310,1,1,2021-09-07,1029,Terra,MODIS,41,6.03,284.4,7.2,D,2
49.2448,6.8511,308.6,1,1,2021-09-07,1029,Terra,MODIS,60,6.03,285.5,7.1,D,2
47.7445,10.3258,308.8,1.1,1,2021-09-07,1029,Terra,MODIS,68,6.03,292.9,6.1,D,2
51.6865,6.9241,327.4,1,1,2021-09-07,1218,Aqua,MODIS,84,6.03,294,22.4,D,0
49.3475,6.7319,305.4,1.1,1,2021-09-07,1218,Aqua,MODIS,23,6.03,277.8,6,D,2
50.0684,6.8792,301.7,1.1,1,2021-09-07,1218,Aqua,MODIS,45,6.03,283.1,3.8,D,0
51.361,6.7055,322.7,1,1,2021-09-07,1218,Aqua,MODIS,75,6.03,291.3,18.1,D,2
51.4884,6.7398,318.4,1,1,2021-09-07,1218,Aqua,MODIS,55,6.03,297.7,11.1,D,2
51.486,6.7252,313.4,1,1,2021-09-07,1218,Aqua,MODIS,0,6.03,296.8,7.4,D,2
51.4836,6.7105,318.3,1,1,2021-09-07,1218,Aqua,MODIS,0,6.03,296.6,11.4,D,2
51.473,6.2496,310.3,1.1,1,2021-09-07,1218,Aqua,MODIS,59,6.03,294.6,5.7,D,2
52.1525,10.4085,310.5,1,1,2021-09-07,1218,Aqua,MODIS,70,6.03,276.5,10.3,D,2
52.1506,10.3935,311.8,1,1,2021-09-07,1218,Aqua,MODIS,72,6.03,275.1,11.5,D,2
49.3535,6.73,307.9,1.2,1.1,2021-09-07,2139,Terra,MODIS,73,6.03,288.5,13.2,N,2
49.3553,6.747,301.5,1.3,1.1,2021-09-07,2139,Terra,MODIS,42,6.03,288.7,7.9,N,2
52.1521,10.4093,300.7,2,1.4,2021-09-07,2140,Terra,MODIS,32,6.03,285.3,17.5,N,2
51.3696,6.7057,308,1.3,1.1,2021-09-07,2140,Terra,MODIS,73,6.03,289.5,14.1,N,2
51.4634,6.7462,300.2,1,1,2021-09-08,0150,Aqua,MODIS,21,6.03,286.9,5.3,N,2
51.4852,6.7246,319.8,1,1,2021-09-08,0150,Aqua,MODIS,99,6.03,288,18.6,N,2
52.1578,10.4098,308,1.1,1.1,2021-09-08,0150,Aqua,MODIS,73,6.03,286.1,13.3,N,2
51.4873,6.7105,309.1,1,1,2021-09-08,0150,Aqua,MODIS,76,6.03,288.2,10.5,N,2
51.366,6.7172,307.8,1,1,2021-09-08,0150,Aqua,MODIS,73,6.03,287.8,10.2,N,2
49.3506,6.7377,300.6,1,1,2021-09-08,0151,Aqua,MODIS,30,6.03,287,5.8,N,2
52.1521,10.4033,313.7,3.1,1.7,2021-09-08,0933,Terra,MODIS,71,6.03,295.5,43.7,D,2
53.0761,14.2592,308.7,2.1,1.4,2021-09-08,0933,Terra,MODIS,59,6.03,293.3,14.4,D,2
52.1494,10.4111,313.6,3.1,1.7,2021-09-08,0933,Terra,MODIS,71,6.03,295.4,45.5,D,2
53.0867,14.2602,306.2,3.1,1.7,2021-09-08,1110,Terra,MODIS,41,6.03,292.5,22.1,D,2
53.084,14.2659,306,3.1,1.7,2021-09-08,1110,Terra,MODIS,43,6.03,292.4,21.2,D,2
53.137,8.693,310.7,1.8,1.3,2021-09-08,1111,Terra,MODIS,49,6.03,298.5,15.1,D,2
51.3638,6.7118,313.2,1.6,1.3,2021-09-08,1111,Terra,MODIS,64,6.03,299.7,12.6,D,2
52.153,10.3918,309,2.3,1.5,2021-09-08,1111,Terra,MODIS,60,6.03,296.9,13,D,2
51.4844,6.7106,317.8,1.6,1.3,2021-09-08,1111,Terra,MODIS,0,6.03,300.4,20.2,D,2
51.3656,6.7075,312.2,1.6,1.3,2021-09-08,1111,Terra,MODIS,60,6.03,299.1,10.7,D,2
53.0742,14.2453,312.8,1.6,1.2,2021-09-08,1124,Aqua,MODIS,68,6.03,294.6,13.2,D,2
52.1473,10.3914,312.6,2.5,1.5,2021-09-08,1124,Aqua,MODIS,68,6.03,298.1,27.4,D,2
51.3625,6.7053,313.9,1.9,1.3,2021-09-08,1301,Aqua,MODIS,0,6.03,301.5,14.2,D,2
51.4838,6.7257,316.5,1.9,1.3,2021-09-08,1301,Aqua,MODIS,0,6.03,301.7,18.8,D,2
52.1506,10.4011,313.1,2.9,1.6,2021-09-08,1301,Aqua,MODIS,65,6.03,298.2,30.4,D,2
51.3616,6.6964,304.4,1.8,1.3,2021-09-08,2044,Terra,MODIS,60,6.03,289.4,16.1,N,2
52.1537,10.3884,302.6,1.2,1.1,2021-09-08,2044,Terra,MODIS,50,6.03,288.9,8.8,N,2
51.3669,6.7203,303,1.8,1.3,2021-09-08,2044,Terra,MODIS,53,6.03,290.2,14.1,N,2
52.1568,10.4052,313.5,1.2,1.1,2021-09-08,2044,Terra,MODIS,87,6.03,289.6,18.4,N,2
53.084,14.2502,308.2,1,1,2021-09-08,2045,Terra,MODIS,74,6.03,286.5,10.3,N,2
51.4846,6.7207,303,1.7,1.3,2021-09-08,2045,Terra,MODIS,53,6.03,290.8,14,N,2
53.1379,8.6839,303.2,1.3,1.1,2021-09-08,2045,Terra,MODIS,54,6.03,288.4,10.5,N,2
51.7771,13.601,309.4,1,1,2021-09-09,1016,Terra,MODIS,57,6.03,297.9,6.3,D,0
53.1369,8.6801,314.6,1.2,1.1,2021-09-09,1016,Terra,MODIS,59,6.03,301,11.2,D,2
52.1558,10.3937,315.2,1.1,1,2021-09-09,1016,Terra,MODIS,56,6.03,300.8,7,D,2
52.1539,10.4092,324.2,1.1,1,2021-09-09,1016,Terra,MODIS,78,6.03,302.4,16.6,D,2
51.8,12.1114,312.8,1,1,2021-09-09,1016,Terra,MODIS,51,6.03,300,5.5,D,0
51.2187,12.025,312.3,1,1,2021-09-09,1016,Terra,MODIS,48,6.03,300.2,5.2,D,0
51.3654,6.7109,319.5,1.4,1.2,2021-09-09,1016,Terra,MODIS,66,6.03,296.9,19,D,2
48.5984,13.1674,307.9,1,1,2021-09-09,1017,Terra,MODIS,57,6.03,294.3,4.6,D,0
48.3796,13.1909,310,1,1,2021-09-09,1017,Terra,MODIS,61,6.03,295.5,5.9,D,0
48.8937,11.0173,310.8,1,1,2021-09-09,1205,Aqua,MODIS,63,6.03,295.5,6.6,D,0
49.1617,10.8223,306.1,1,1,2021-09-09,1205,Aqua,MODIS,27,6.03,292.1,3.4,D,0
49.0388,10.5315,315.2,1.1,1,2021-09-09,1205,Aqua,MODIS,71,6.03,296.3,10.1,D,0
49.2011,11.7772,310.9,1,1,2021-09-09,1205,Aqua,MODIS,62,6.03,296.5,6.5,D,0
49.0072,11.3116,313.1,1,1,2021-09-09,1205,Aqua,MODIS,50,6.03,299.3,7.7,D,0
48.4729,11.9454,308.7,1,1,2021-09-09,1205,Aqua,MODIS,37,6.03,296.1,3.6,D,2
48.5827,11.5706,308.4,1,1,2021-09-09,1205,Aqua,MODIS,54,6.03,296.3,4.1,D,0
48.9025,10.9552,309.1,1,1,2021-09-09,1205,Aqua,MODIS,54,6.03,296,5.5,D,0
49.656,9.9758,312.7,1.1,1,2021-09-09,1206,Aqua,MODIS,35,6.03,297.9,4.6,D,0
49.6445,9.965,314.5,1.1,1,2021-09-09,1206,Aqua,MODIS,69,6.03,298.9,6.7,D,0
50.0004,11.279,311.5,1,1,2021-09-09,1206,Aqua,MODIS,64,6.03,297.9,6.4,D,0
49.8501,9.5776,310,1.1,1,2021-09-09,1206,Aqua,MODIS,51,6.03,298,5.6,D,0
50.1262,10.7737,311.2,1,1,2021-09-09,1206,Aqua,MODIS,59,6.03,295.9,6.4,D,0
50.0003,9.7944,310.5,1.1,1,2021-09-09,1206,Aqua,MODIS,56,6.03,297,5.3,D,0
51.3289,9.1524,310.1,1.1,1,2021-09-09,1206,Aqua,MODIS,58,6.03,298.4,5.6,D,0
51.5585,8.5317,311.2,1.1,1.1,2021-09-09,1206,Aqua,MODIS,47,6.03,299.3,6,D,2
51.3682,6.7125,312.6,1.3,1.1,2021-09-09,1206,Aqua,MODIS,42,6.03,295.5,7.1,D,2
51.4836,6.7063,315.9,1.3,1.1,2021-09-09,1206,Aqua,MODIS,0,6.03,296.9,11.7,D,2
52.1509,10.4065,322.9,1,1,2021-09-09,1206,Aqua,MODIS,77,6.03,304.1,12.5,D,2
52.1487,10.3921,317,1,1,2021-09-09,1206,Aqua,MODIS,56,6.03,302.4,6.8,D,2
51.9642,8.7541,311.9,1.1,1,2021-09-09,1206,Aqua,MODIS,43,6.03,299,5.7,D,0
52.6967,9.5356,310.6,1,1,2021-09-09,1206,Aqua,MODIS,53,6.03,299.5,4.6,D,0
49.653,10.3976,314.3,1.1,1,2021-09-09,1206,Aqua,MODIS,63,6.03,296.5,9.1,D,0
49.6469,9.9795,314.2,1.1,1,2021-09-09,1206,Aqua,MODIS,64,6.03,298.6,6.3,D,0
53.1011,7.3727,310.9,1.1,1.1,2021-09-09,1207,Aqua,MODIS,56,6.03,297.4,6.7,D,2
51.4836,6.7039,311.2,1.1,1,2021-09-09,2127,Terra,MODIS,82,6.03,289.1,11.4,N,2
51.4854,6.719,306.6,1.1,1,2021-09-09,2127,Terra,MODIS,68,6.03,289,8,N,2
51.4632,6.7482,303.8,1.1,1,2021-09-09,2127,Terra,MODIS,57,6.03,288.7,6.1,N,2
52.1573,10.4024,306.9,1.4,1.2,2021-09-09,2127,Terra,MODIS,70,6.03,289.6,14.1,N,2
51.366,6.7066,313.6,1.1,1,2021-09-09,2127,Terra,MODIS,87,6.03,289.3,13.8,N,2
51.4863,6.7346,303,1.1,1,2021-09-10,0138,Aqua,MODIS,53,6.03,282.2,9.2,N,2
51.4883,6.719,307.5,1.1,1,2021-09-10,0138,Aqua,MODIS,71,6.03,283.4,11.7,N,2
51.4839,6.724,309.7,1.6,1.3,2021-09-11,0221,Aqua,MODIS,78,6.03,287.1,22.6,N,2
48.5788,13.4143,306.7,1.1,1,2021-09-11,1153,Aqua,MODIS,27,6.03,291,4.7,D,2
51.9079,12.6941,310.9,1,1,2021-09-11,1154,Aqua,MODIS,56,6.03,294.5,7.2,D,0
52.1506,10.4043,315.5,1.2,1.1,2021-09-11,1154,Aqua,MODIS,63,6.03,292.7,13,D,2
52.1576,10.3961,305.3,1.1,1.1,2021-09-11,2115,Terra,MODIS,64,6.03,278.3,10.9,N,2
51.3701,6.7027,301.9,1,1,2021-09-12,1047,Terra,MODIS,33,6.03,282.8,4.1,D,2
51.4815,6.7089,307.1,1,1,2021-09-12,1047,Terra,MODIS,0,6.03,275.3,9.9,D,2
51.3677,6.7171,304.7,1,1,2021-09-12,1047,Terra,MODIS,49,6.03,285.8,5.8,D,2
48.7836,9.2453,310.3,1.3,1.1,2021-09-12,1047,Terra,MODIS,62,6.03,297.4,8.9,D,2
51.4849,6.7124,302.9,1.2,1.1,2021-09-13,0209,Aqua,MODIS,52,6.03,280.2,10.5,N,2
52.1587,10.3993,309.9,1,1,2021-09-13,2103,Terra,MODIS,78,6.03,284.3,11.7,N,2
52.1498,10.4027,306.7,1,1,2021-09-13,2103,Terra,MODIS,50,6.03,283.5,9.2,N,2
52.1607,10.4137,301.2,1,1,2021-09-13,2103,Terra,MODIS,38,6.03,283.2,6.5,N,2
52.1581,10.4082,310.6,1.3,1.1,2021-09-14,0113,Aqua,MODIS,80,6.03,284.9,19.6,N,2
53.1345,8.697,306.9,1,1,2021-09-14,1034,Terra,MODIS,42,6.03,295.2,5.1,D,2
52.1519,10.3953,315.8,1,1,2021-09-14,1034,Terra,MODIS,63,6.03,296.2,9.7,D,2
52.1495,10.4101,316.3,1,1,2021-09-14,1034,Terra,MODIS,69,6.03,296.6,9.9,D,2
51.4826,6.7076,315,1,1,2021-09-14,1034,Terra,MODIS,0,6.03,288.8,11.7,D,2
51.4806,6.7221,308,1,1,2021-09-14,1034,Terra,MODIS,23,6.03,284.2,6,D,2
52.1584,10.4139,315.7,1,1,2021-09-14,1034,Terra,MODIS,44,6.03,297.5,9.4,D,2
48.2151,9.0047,306,1.1,1,2021-09-14,1035,Terra,MODIS,54,6.03,290.3,6.1,D,2
49.8952,8.0674,308.4,1,1,2021-09-14,1035,Terra,MODIS,61,6.03,288.7,4.1,D,0
52.1564,10.4085,315.7,1.1,1.1,2021-09-14,1225,Aqua,MODIS,73,6.03,299.1,9.9,D,2
51.3695,6.7098,308.5,1.2,1.1,2021-09-16,1022,Terra,MODIS,0,6.03,288.2,8.8,D,2
51.4813,6.7165,308.3,1.2,1.1,2021-09-16,1022,Terra,MODIS,0,6.03,290,8.6,D,2
49.3601,6.7483,300.6,1.1,1.1,2021-09-16,2133,Terra,MODIS,30,6.03,284.8,7,N,2
51.3626,6.707,303,1.2,1.1,2021-09-16,2133,Terra,MODIS,53,6.03,285.8,9.2,N,2
51.485,6.717,305.5,1.2,1.1,2021-09-16,2133,Terra,MODIS,65,6.03,286.4,10.4,N,2
51.4832,6.7004,305.3,1.2,1.1,2021-09-16,2133,Terra,MODIS,62,6.03,285.9,10.1,N,2
51.3649,6.7089,320.5,1.4,1.2,2021-09-17,1105,Terra,MODIS,70,6.03,285.6,26.9,D,2
52.1539,10.3999,311.6,1.4,1.2,2021-09-17,2038,Terra,MODIS,83,6.03,284.6,21.6,N,2
49.3474,6.7409,311.8,1.5,1.2,2021-09-18,1010,Terra,MODIS,70,6.03,295.4,15.4,D,2
49.2476,6.8435,307.6,1.5,1.2,2021-09-18,1010,Terra,MODIS,60,6.03,294.9,11.1,D,2
49.2458,6.8642,307.3,1.5,1.2,2021-09-18,1010,Terra,MODIS,61,6.03,294.9,10.9,D,2
48.0427,11.9625,300.7,1.1,1,2021-09-18,1159,Aqua,MODIS,35,6.03,288.6,3.6,D,2
49.2372,6.8483,305.3,1.7,1.3,2021-09-18,1200,Aqua,MODIS,41,6.03,293.5,9.3,D,2
51.3676,6.7073,309.2,1,1,2021-09-18,2121,Terra,MODIS,77,6.03,287.4,11.3,N,2
51.4806,6.721,315.2,1,1,2021-09-18,2121,Terra,MODIS,82,6.03,286.5,14,N,2
51.4875,6.7036,309.4,1,1,2021-09-18,2121,Terra,MODIS,77,6.03,286.8,11,N,2
51.4841,6.7091,303.3,1.2,1.1,2021-09-19,0132,Aqua,MODIS,55,6.03,285.4,9.7,N,2
51.4822,6.7265,301.4,1.2,1.1,2021-09-19,0132,Aqua,MODIS,41,6.03,284.9,8.5,N,2
49.3511,6.7494,304.1,1.1,1.1,2021-09-19,1242,Aqua,MODIS,40,6.03,283.7,4.8,D,2
51.4851,6.7133,306.2,1.4,1.2,2021-09-20,0215,Aqua,MODIS,67,6.03,281,17,N,2
52.8209,13.6799,321.5,1,1,2021-09-20,1148,Aqua,MODIS,54,6.03,289.8,18.8,D,2
51.4866,6.7164,309.6,1,1,2021-09-21,1041,Terra,MODIS,0,6.03,283.6,8.7,D,2
51.4845,6.7305,302.4,1,1,2021-09-21,1041,Terra,MODIS,36,6.03,282.3,4.1,D,2
51.3674,6.7038,301.4,1,1,2021-09-21,1041,Terra,MODIS,33,6.03,277.4,5,D,2
51.3653,6.7178,300.7,1,1,2021-09-21,1041,Terra,MODIS,35,6.03,277.8,4.8,D,2
50.9041,6.751,303.1,1,1,2021-09-21,1041,Terra,MODIS,54,6.03,285.5,4.9,D,2
49.357,6.7495,303,1,1,2021-09-21,1230,Aqua,MODIS,47,6.03,284.9,5.1,D,2
52.1551,10.3954,308.4,1.8,1.3,2021-09-22,1136,Aqua,MODIS,58,6.03,286.1,16.6,D,2
52.1718,10.4133,306.1,1.8,1.3,2021-09-22,1136,Aqua,MODIS,42,6.03,287.6,13,D,2
51.364,6.7162,305,2.6,1.6,2021-09-22,1314,Aqua,MODIS,47,6.03,292,18.8,D,2
52.159,10.4062,300.8,1.6,1.2,2021-09-23,0107,Aqua,MODIS,33,6.03,283.4,13.8,N,2
51.0332,11.5369,304,1,1,2021-09-23,1028,Terra,MODIS,52,6.03,289.2,4.9,D,2
51.5209,6.9805,301.3,1.1,1,2021-09-23,1028,Terra,MODIS,46,6.03,285.8,4.1,D,2
51.4815,6.7049,306.2,1.1,1,2021-09-23,1028,Terra,MODIS,0,6.03,286.1,7.4,D,2
51.4797,6.7205,311.1,1.1,1,2021-09-23,1028,Terra,MODIS,54,6.03,285.8,11.1,D,2
50.4058,10.2601,303.4,1,1,2021-09-23,1028,Terra,MODIS,50,6.03,291.6,4.3,D,0
51.7343,11.2538,304.3,1,1,2021-09-23,1028,Terra,MODIS,33,6.03,287.7,5.4,D,0
49.2431,6.85,306.8,1,1,2021-09-23,1029,Terra,MODIS,44,6.03,294.2,5.8,D,2
50.0088,8.3007,313.7,1,1,2021-09-23,1029,Terra,MODIS,56,6.03,295.6,8.9,D,2
49.3435,12.4024,302.2,1.1,1.1,2021-09-23,1029,Terra,MODIS,48,6.03,292.1,5.1,D,2
49.3408,12.4175,300.8,1.2,1.1,2021-09-23,1029,Terra,MODIS,35,6.03,290.3,4.3,D,0
49.3585,6.7435,317.9,1,1,2021-09-23,1029,Terra,MODIS,76,6.03,297.8,13.8,D,2
49.3566,6.7577,308.4,1,1,2021-09-23,1029,Terra,MODIS,11,6.03,297.1,5.8,D,2
52.1518,10.4091,313.7,1.1,1,2021-09-25,1016,Terra,MODIS,70,6.03,291,11.3,D,2
49.3527,6.7491,310.7,1.3,1.1,2021-09-25,1016,Terra,MODIS,67,6.03,298.3,11,D,2
49.333,12.4022,308.6,1,1,2021-09-25,1205,Aqua,MODIS,14,6.03,296.8,6.2,D,2
49.3418,12.3991,310.3,1,1,2021-09-25,1205,Aqua,MODIS,56,6.03,295.9,7.5,D,2
48.6513,13.4626,305.4,1,1,2021-09-25,1205,Aqua,MODIS,21,6.03,294.4,3.8,D,0
48.9837,12.1809,317.5,1,1,2021-09-25,1205,Aqua,MODIS,76,6.03,298.9,10.7,D,0
50.0036,11.2515,306.3,1,1,2021-09-25,1206,Aqua,MODIS,53,6.03,295,4.3,D,0
52.1483,10.4012,308.1,1,1,2021-09-25,1206,Aqua,MODIS,61,6.03,287.1,6.1,D,2
49.5002,10.9576,329.7,1,1,2021-09-25,1206,Aqua,MODIS,85,6.03,297,25.5,D,2
49.498,10.9437,316.1,1,1,2021-09-25,1206,Aqua,MODIS,74,6.03,298.5,10.6,D,2
49.353,6.7367,314.5,1.4,1.2,2021-09-25,1206,Aqua,MODIS,73,6.03,298.5,16.3,D,2
51.363,6.7068,309.2,1.1,1,2021-09-25,2127,Terra,MODIS,77,6.03,287.2,12.1,N,2
51.4838,6.7093,305.7,1.1,1,2021-09-25,2127,Terra,MODIS,65,6.03,287.7,9.1,N,2
51.4862,6.7153,306,1.1,1,2021-09-26,0138,Aqua,MODIS,45,6.03,285.4,9.5,N,2
52.1769,10.4176,352.4,1,1,2021-09-26,0138,Aqua,MODIS,100,6.03,286.2,69.7,N,2
52.1747,10.4319,301.8,1,1,2021-09-26,0138,Aqua,MODIS,20,6.03,284.6,6.2,N,2
52.1597,10.4052,307.8,1,1,2021-09-26,0138,Aqua,MODIS,73,6.03,286.8,10.4,N,2
49.249,6.8526,317.5,1,1,2021-09-26,0139,Aqua,MODIS,95,6.03,286.5,18.2,N,2
49.2413,6.8581,302.3,1,1,2021-09-26,0139,Aqua,MODIS,48,6.03,286.4,7.3,N,2
52.159,10.3988,311.9,1.7,1.3,2021-09-26,1058,Terra,MODIS,68,6.03,294.6,13.6,D,2
52.1539,10.4218,310.8,1.7,1.3,2021-09-26,1058,Terra,MODIS,66,6.03,295,11.8,D,2
51.3626,6.7043,313.1,1.2,1.1,2021-09-26,1059,Terra,MODIS,63,6.03,292.1,11.3,D,2
52.1477,10.4007,313.7,2,1.4,2021-09-26,1249,Aqua,MODIS,71,6.03,295.3,20.4,D,2
53.1382,8.6885,302.2,1.6,1.3,2021-09-27,1003,Terra,MODIS,27,6.03,286,10.2,D,2
52.1593,10.3976,305.4,1.4,1.2,2021-09-27,1003,Terra,MODIS,58,6.03,285.3,9.8,D,2
52.1574,10.4173,307.3,1.3,1.2,2021-09-27,1003,Terra,MODIS,65,6.03,285.1,11.3,D,2
52.1674,10.4174,305.8,1.2,1.1,2021-09-27,1154,Aqua,MODIS,34,6.03,280.7,8.5,D,2
50.6256,10.7195,303.3,1.2,1.1,2021-09-27,1154,Aqua,MODIS,55,6.03,288.5,8.1,D,2
51.4888,6.7358,303.6,1,1,2021-09-27,2115,Terra,MODIS,56,6.03,285.3,7.8,N,2
51.3635,6.707,305.8,1,1,2021-09-27,2115,Terra,MODIS,66,6.03,285.1,9.5,N,2
51.4845,6.7075,312.3,1,1,2021-09-27,2115,Terra,MODIS,85,6.03,285.3,13.5,N,2
51.3685,6.7085,303.9,1.4,1.2,2021-09-28,0126,Aqua,MODIS,57,6.03,278.1,15.3,N,2
51.4845,6.7283,301.7,1.4,1.2,2021-09-28,0126,Aqua,MODIS,44,6.03,281.1,12.2,N,2
52.8293,7.7987,305.4,2.5,1.5,2021-09-28,2158,Terra,MODIS,64,6.03,279.6,40.3,N,0
52.8351,7.7925,304.4,2.5,1.5,2021-09-28,2158,Terra,MODIS,60,6.03,280,38.2,N,0
52.1752,10.4121,300.5,3.4,1.7,2021-09-28,2158,Terra,MODIS,29,6.03,280.3,40.1,N,2
52.1508,10.4051,301,1,1,2021-09-29,2102,Terra,MODIS,32,6.03,280.3,7,N,2
51.3708,6.7208,323.3,1.9,1.4,2021-09-30,0114,Aqua,MODIS,100,6.03,281.4,65.5,N,2
52.1757,10.4267,309.2,1,1,2021-09-30,1034,Terra,MODIS,36,6.03,287,8.6,D,2
51.4591,6.7496,302.1,1,1,2021-09-30,1034,Terra,MODIS,0,6.03,279.8,6,D,2
51.3642,6.7048,304,1,1,2021-09-30,1034,Terra,MODIS,39,6.03,286.2,7.5,D,2
52.1514,10.4004,320.1,1,1,2021-09-30,1034,Terra,MODIS,80,6.03,289,18,D,2
52.1781,10.4119,312.2,1,1,2021-09-30,1034,Terra,MODIS,54,6.03,287.3,10.8,D,2
49.3571,6.7507,309.5,1,1,2021-09-30,1035,Terra,MODIS,52,6.03,290.8,9.9,D,2
49.2499,6.8513,305.4,1,1,2021-09-30,1035,Terra,MODIS,28,6.03,289.6,7,D,2
49.2411,6.8484,304.8,1,1,2021-09-30,1035,Terra,MODIS,36,6.03,286.5,6.7,D,2
52.1491,10.4027,312.9,1.1,1.1,2021-09-30,1225,Aqua,MODIS,47,6.03,292.1,13.1,D,2
52.1578,10.4003,304.8,1.3,1.1,2021-10-01,0156,Aqua,MODIS,18,6.03,280.4,12.3,N,2
52.1543,10.4179,302.9,1.3,1.1,2021-10-01,0156,Aqua,MODIS,13,6.03,278.1,10.7,N,2
52.1549,10.413,308.7,1.3,1.1,2021-10-01,0156,Aqua,MODIS,60,6.03,279.7,16.4,N,2
51.489,6.7134,301.5,1,1,2021-10-01,0156,Aqua,MODIS,41,6.03,276.4,8.7,N,2
53.432,14.2847,301.3,1,1,2021-10-02,1021,Terra,MODIS,46,6.03,288.9,4.8,D,0
50.0932,12.1299,301.1,1,1,2021-10-02,1022,Terra,MODIS,44,6.03,284.7,4.6,D,0
49.8097,12.2017,301.6,1,1,2021-10-02,1022,Terra,MODIS,47,6.03,283,5.4,D,0
48.3176,9.5881,304.1,1.1,1,2021-10-02,1211,Aqua,MODIS,58,6.03,286.8,5.5,D,0
48.1803,10.9031,305,1,1,2021-10-02,1211,Aqua,MODIS,57,6.03,287.3,5.2,D,0
48.8904,10.2015,305.3,1,1,2021-10-02,1212,Aqua,MODIS,61,6.03,289,5.5,D,0
49.8565,8.4489,307.4,1.1,1,2021-10-02,1212,Aqua,MODIS,58,6.03,286.1,7.6,D,0
51.4886,6.7389,303.2,1.6,1.3,2021-10-04,1010,Terra,MODIS,27,6.03,288.9,10.7,D,2
51.3661,6.7032,306.9,1.5,1.2,2021-10-04,1200,Aqua,MODIS,0,6.03,287.1,12.4,D,2
51.4845,6.7131,304.6,1,1,2021-10-04,2121,Terra,MODIS,61,6.03,280.5,9.2,N,2
51.4849,6.721,303.3,1.2,1.1,2021-10-05,0132,Aqua,MODIS,26,6.03,280.1,10.2,N,2
51.4834,6.7338,318.6,1.1,1,2021-10-05,1052,Terra,MODIS,57,6.03,289.8,16.4,D,2
51.3694,6.7034,304.8,1.1,1.1,2021-10-05,1052,Terra,MODIS,57,6.03,289.4,6.8,D,2
51.3667,6.7188,305.8,1.1,1.1,2021-10-05,1052,Terra,MODIS,62,6.03,290.5,7.7,D,2
51.4861,6.7183,336.5,1.1,1,2021-10-05,1052,Terra,MODIS,0,6.03,291.4,41.2,D,2
49.3531,6.7511,306.3,1.2,1.1,2021-10-05,1053,Terra,MODIS,63,6.03,290.9,8.4,D,2
51.4913,6.735,310.5,1.2,1.1,2021-10-05,1243,Aqua,MODIS,61,6.03,291.4,11.4,D,2
52.1531,10.3877,305.6,1.3,1.1,2021-10-06,1148,Aqua,MODIS,62,6.03,287.5,10.7,D,2
52.1568,10.4064,309.5,1.3,1.1,2021-10-06,1148,Aqua,MODIS,69,6.03,288.6,14.5,D,2
52.1521,10.4131,301.5,1.2,1.1,2021-10-07,0119,Aqua,MODIS,28,6.03,278.7,9.7,N,2
52.1618,10.4159,302,1.2,1.1,2021-10-07,0119,Aqua,MODIS,26,6.03,279.9,10,N,2
51.3648,6.7115,304.3,1,1,2021-10-07,1040,Terra,MODIS,44,6.03,287.1,6.2,D,2
53.1327,8.6944,304.2,1,1,2021-10-07,1040,Terra,MODIS,38,6.03,288.4,5.6,D,2
52.1489,10.3967,305.1,1.1,1.1,2021-10-07,1040,Terra,MODIS,38,6.03,287.3,6,D,2
51.4849,6.7177,308.7,1,1,2021-10-07,1040,Terra,MODIS,0,6.03,289.6,8.7,D,2
49.3484,6.7421,301.6,1,1,2021-10-07,1041,Terra,MODIS,0,6.03,283.3,5,D,2
49.3573,6.7453,302,1,1,2021-10-07,1041,Terra,MODIS,25,6.03,285.6,5.4,D,2
51.3602,6.7031,309.8,1,1,2021-10-07,1231,Aqua,MODIS,57,6.03,290.4,8.7,D,2
51.4852,6.7325,304.4,1.1,1,2021-10-08,0203,Aqua,MODIS,60,6.03,281,10.6,N,2
51.488,6.717,312.2,1.1,1,2021-10-08,0203,Aqua,MODIS,84,6.03,282.1,16.6,N,2
51.3687,6.7178,301.9,1.1,1.1,2021-10-08,0203,Aqua,MODIS,45,6.03,282.3,9.9,N,2
51.4848,6.7186,301.5,2.3,1.5,2021-10-08,1123,Terra,MODIS,0,6.03,289.5,13.8,D,2
52.1455,10.391,306.4,1.8,1.3,2021-10-08,1136,Aqua,MODIS,57,6.03,288.4,16,D,2
